050	Disable	Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Gastly, Mewtwo, Corsola-1, Ralts, Sableye, Duskull, Dusclops, Snorunt, Drifloon, Dusknoir, Yamask-0, Yamask-1, Cofagrigus, Elgyem, Spritzee, Inkay, Phantump, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Salazzle, Cursola, Runerigus, Dreepy
051	Acid	Oddish, Gloom, Vileplume, Bellossom, Shuckle, Tympole, Palpitoad, Seismitoad, Shelmet, Accelgor, Toxel, Toxtricity-0, Toxtricity-1
052	Ember	Charmander, Charmeleon, Charizard, Vulpix-0, Ninetales-0, Growlithe, Arcanine, Ponyta-0, Rapidash-0, Flareon, Torkoal, Darumaka-0, Darmanitan-0, Darmanitan-1, Litwick, Lampent, Chandelure, Litten, Torracat, Incineroar, Salandit, Salazzle, Turtonator, Scorbunny, Raboot, Cinderace, Sizzlipede, Centiskorch
053	Flamethrower	Charmander, Charmeleon, Charizard, Clefairy, Clefable, Vulpix-0, Ninetales-0, Growlithe, Arcanine, Machop, Machoke, Machamp, Ponyta-0, Rapidash-0, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Gyarados, Flareon, Snorlax, Mewtwo, Mew, Cleffa, Togepi, Togetic, Remoraid, Octillery, Tyranitar, Mawile, Electrike, Manectric, Torkoal, Flygon, Solrock, Stunky, Skuntank, Munchlax, Rhyperior, Togekiss, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Litwick, Lampent, Chandelure, Heatmor, Hydreigon, Reshiram, Swirlix, Slurpuff, Inkay, Malamar, Goodra, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Noivern, Litten, Torracat, Incineroar, Salandit, Salazzle, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Drampa, Kommo-o, Solgaleo, Scorbunny, Raboot, Cinderace, Carkol, Coalossal, Centiskorch, Dracozolt, Drakloak, Dragapult, Eternatus-0, Eternatus-1
054	Mist	Squirtle, Vulpix-1, Ninetales-1, Lapras, Mewtwo, Chinchou, Wooper, Quagsire, Swinub, Piloswine, Corsola-0, Lotad, Lombre, Ludicolo, Wingull, Pelipper, Wailmer, Wailord, Feebas, Shellos-0, Shellos-1, Snover, Abomasnow, Mamoswine, Tympole, Vanillite, Vanillish, Vanilluxe, Frillish, Bergmite, Wishiwashi-0, Wishiwashi-1, Drampa, Sobble, Frosmoth, Eiscue-0, Eiscue-1
055	Water Gun	Squirtle, Wartortle, Blastoise, Shellder, Cloyster, Krabby, Kingler, Lapras, Vaporeon, Chinchou, Lanturn, Wooper, Quagsire, Qwilfish, Corsola-0, Remoraid, Octillery, Mantine, Lotad, Lombre, Ludicolo, Wingull, Pelipper, Wailmer, Wailord, Barboach, Whiscash, Corphish, Crawdaunt, Milotic, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Mantyke, Basculin-0, Basculin-1, Frillish, Jellicent, Stunfisk-0, Stunfisk-1, Binacle, Barbaracle, Goomy, Sliggoo, Goodra, Popplio, Brionne, Primarina, Wishiwashi-0, Wishiwashi-1, Dewpider, Araquanid, Sobble, Drizzile, Inteleon, Chewtle, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Pincurchin, Dracovish, Arctovish
056	Hydro Pump	Squirtle, Wartortle, Blastoise, Shellder, Cloyster, Kingler, Rhydon, Goldeen, Seaking, Magikarp, Gyarados, Lapras, Vaporeon, Snorlax, Mew, Chinchou, Lanturn, Wooper, Quagsire, Qwilfish, Corsola-0, Corsola-1, Remoraid, Octillery, Mantine, Tyranitar, Lombre, Ludicolo, Pelipper, Wailmer, Wailord, Barboach, Whiscash, Corphish, Crawdaunt, Milotic, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Munchlax, Mantyke, Rhyperior, Tympole, Palpitoad, Seismitoad, Basculin-0, Basculin-1, Frillish, Jellicent, Hydreigon, Keldeo-0, Keldeo-1, Goodra, Avalugg, Popplio, Brionne, Primarina, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Araquanid, Drampa, Dhelmise, Inteleon, Chewtle, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Barraskewda, Grapploct, Cursola, Pincurchin, Eiscue-0, Eiscue-1, Arctozolt, Dracovish, Arctovish, Drakloak, Dragapult
057	Surf	Squirtle, Wartortle, Blastoise, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Shellder, Cloyster, Krabby, Kingler, Rhydon, Goldeen, Seaking, Gyarados, Lapras, Vaporeon, Snorlax, Mew, Chinchou, Lanturn, Pichu, Wooper, Quagsire, Qwilfish, Sneasel, Corsola-0, Corsola-1, Remoraid, Octillery, Mantine, Tyranitar, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Pelipper, Wailmer, Wailord, Barboach, Whiscash, Corphish, Crawdaunt, Feebas, Milotic, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Munchlax, Mantyke, Weavile, Rhyperior, Tympole, Palpitoad, Seismitoad, Basculin-0, Basculin-1, Frillish, Jellicent, Haxorus, Cubchoo, Beartic, Stunfisk-0, Stunfisk-1, Hydreigon, Keldeo-0, Keldeo-1, Bunnelby, Diggersby, Pancham, Pangoro, Swirlix, Slurpuff, Binacle, Barbaracle, Helioptile, Heliolisk, Goodra, Bergmite, Avalugg, Popplio, Brionne, Primarina, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Dewpider, Araquanid, Wimpod, Golisopod, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Drampa, Dhelmise, Sobble, Drizzile, Inteleon, Chewtle, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Barraskewda, Grapploct, Obstagoon, Cursola, Pincurchin, Eiscue-0, Eiscue-1, Arctozolt, Dracovish, Arctovish, Drakloak, Dragapult
058	Ice Beam	Squirtle, Wartortle, Blastoise, Clefairy, Clefable, Vulpix-1, Ninetales-1, Shellder, Cloyster, Krabby, Kingler, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-1, Gyarados, Lapras, Vaporeon, Snorlax, Mewtwo, Mew, Chinchou, Lanturn, Wooper, Quagsire, Qwilfish, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Tyranitar, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Wingull, Pelipper, Mawile, Wailmer, Wailord, Lunatone, Barboach, Whiscash, Corphish, Crawdaunt, Baltoy, Claydol, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Munchlax, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Glaceon, Mamoswine, Dusknoir, Froslass, Basculin-0, Basculin-1, Darumaka-1, Darmanitan-2, Darmanitan-3, Sigilyph, Vanillite, Vanillish, Vanilluxe, Frillish, Jellicent, Cubchoo, Beartic, Golett, Golurk, Kyurem-0, Kyurem-1, Kyurem-2, Binacle, Barbaracle, Sliggoo, Goodra, Bergmite, Avalugg, Popplio, Brionne, Primarina, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Dewpider, Araquanid, Golisopod, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Drampa, Lunala, Melmetal, Inteleon, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Obstagoon, Cursola, Mr. Rime, Frosmoth, Eiscue-0, Eiscue-1, Arctozolt, Arctovish
059	Blizzard	Squirtle, Wartortle, Blastoise, Clefairy, Clefable, Vulpix-1, Ninetales-1, Shellder, Cloyster, Krabby, Kingler, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-1, Gyarados, Lapras, Vaporeon, Snorlax, Mewtwo, Mew, Chinchou, Lanturn, Wooper, Quagsire, Qwilfish, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Tyranitar, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Wingull, Pelipper, Wailmer, Wailord, Lunatone, Barboach, Whiscash, Corphish, Crawdaunt, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Munchlax, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Glaceon, Mamoswine, Dusknoir, Froslass, Darumaka-1, Darmanitan-2, Darmanitan-3, Vanillite, Vanillish, Vanilluxe, Frillish, Jellicent, Cubchoo, Beartic, Kyurem-0, Kyurem-1, Kyurem-2, Binacle, Barbaracle, Sliggoo, Goodra, Bergmite, Avalugg, Popplio, Brionne, Primarina, Mareanie, Toxapex, Dewpider, Araquanid, Golisopod, Drampa, Lunala, Inteleon, Drednaw, Cramorant-0, Cramorant-1, Cramorant-2, Obstagoon, Cursola, Mr. Rime, Frosmoth, Eiscue-0, Eiscue-1, Arctozolt, Arctovish
060	Psybeam	Butterfree, Ponyta-1, Rapidash-1, Koffing, Goldeen, Mr. Mime-0, Mr. Mime-1, Chinchou, Espeon, Remoraid, Octillery, Mantine, Ralts, Kirlia, Gardevoir, Baltoy, Claydol, Mime Jr., Gallade, Munna, Musharna, Sigilyph, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Elgyem, Beheeyem, Espurr, Meowstic-0, Meowstic-1, Inkay, Malamar, Orbeetle, Hatenna, Hattrem, Hatterene, Mr. Rime, Indeedee-0, Indeedee-1
061	Bubble Beam	Shellder, Krabby, Kingler, Chinchou, Lanturn, Qwilfish, Corsola-0, Remoraid, Octillery, Mantine, Lotad, Lombre, Ludicolo, Corphish, Crawdaunt, Mantyke, Tympole, Palpitoad, Seismitoad, Basculin-0, Basculin-1, Frillish, Keldeo-0, Keldeo-1, Popplio, Brionne, Primarina, Dewpider, Araquanid, Pincurchin
062	Aurora Beam	Vulpix-1, Ninetales-1, Shellder, Cloyster, Vaporeon, Remoraid, Octillery, Delibird, Frosmoth
063	Hyper Beam	Venusaur, Charizard, Blastoise, Butterfree, Raichu-0, Raichu-1, Clefable, Ninetales-0, Ninetales-1, Vileplume, Dugtrio-0, Dugtrio-1, Persian-0, Persian-1, Arcanine, Machamp, Rapidash-0, Rapidash-1, Cloyster, Gengar, Kingler, Weezing-0, Weezing-1, Rhydon, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Vaporeon, Jolteon, Flareon, Snorlax, Mewtwo, Mew, Noctowl, Lanturn, Togetic, Xatu, Bellossom, Quagsire, Espeon, Umbreon, Steelix, Piloswine, Remoraid, Octillery, Mantine, Larvitar, Pupitar, Tyranitar, Celebi, Linoone-0, Linoone-1, Ludicolo, Nuzleaf, Shiftry, Pelipper, Gardevoir, Ninjask, Shedinja, Mawile, Manectric, Wailord, Torkoal, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Whiscash, Crawdaunt, Claydol, Milotic, Dusclops, Glalie, Jirachi, Roserade, Vespiquen, Cherrim-0, Cherrim-1, Gastrodon-0, Gastrodon-1, Drifblim, Skuntank, Bronzong, Lucario, Hippowdon, Drapion, Toxicroak, Abomasnow, Weavile, Rhyperior, Togekiss, Leafeon, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Liepard, Musharna, Unfezant, Gigalith, Swoobat, Excadrill, Conkeldurr, Seismitoad, Whimsicott, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Crustle, Scrafty, Sigilyph, Cofagrigus, Garbodor, Cinccino, Gothitelle, Reuniclus, Vanilluxe, Escavalier, Jellicent, Galvantula, Ferrothorn, Klink, Klang, Klinklang, Beheeyem, Chandelure, Haxorus, Beartic, Accelgor, Golurk, Bisharp, Braviary, Mandibuzz, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Diggersby, Pangoro, Meowstic-0, Meowstic-1, Aegislash-0, Aegislash-1, Aromatisse, Slurpuff, Malamar, Barbaracle, Heliolisk, Sylveon, Goodra, Trevenant, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Avalugg, Noivern, Decidueye, Incineroar, Primarina, Vikavolt, Ribombee, Mudsdale, Shiinotic, Bewear, Tsareena, Oranguru, Passimian, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Melmetal, Rillaboom, Cinderace, Inteleon, Greedent, Corviknight, Orbeetle, Thievul, Eldegoss, Dubwool, Drednaw, Boltund, Coalossal, Flapple, Appletun, Sandaconda, Cramorant-0, Cramorant-1, Cramorant-2, Barraskewda, Toxtricity-0, Toxtricity-1, Centiskorch, Grapploct, Polteageist-0, Polteageist-1, Hatterene, Grimmsnarl, Obstagoon, Perrserker, Cursola, Mr. Rime, Runerigus, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Frosmoth, Stonjourner, Copperajah, Dracozolt, Arctozolt, Dracovish, Arctovish, Duraludon, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
064	Peck	Farfetch’d-0, Farfetch’d-1, Goldeen, Seaking, Hoothoot, Noctowl, Togepi, Natu, Xatu, Maractus, Karrablast, Escavalier, Rufflet, Braviary, Inkay, Malamar, Rowlet, Dartrix, Decidueye, Mareanie, Toxapex, Rookidee, Corvisquire, Corviknight, Cramorant-0, Cramorant-1, Cramorant-2, Arrokuda, Barraskewda, Sirfetch’d, Pincurchin
065	Drill Peck	Natu, Delibird, Rookidee, Corvisquire, Corviknight, Cramorant-0, Cramorant-1, Cramorant-2
066	Submission	Machop, Drilbur, Hawlucha, Clobbopus, Grapploct, Obstagoon
067	Low Kick	Machop, Machoke, Machamp, Ponyta-0, Ponyta-1, Rapidash-0, Rapidash-1, Hitmonlee, Hitmonchan, Mewtwo, Mew, Sudowoodo, Sneasel, Tyrogue, Hitmontop, Tyranitar, Nuzleaf, Shiftry, Sableye, Bonsly, Riolu, Lucario, Croagunk, Toxicroak, Weavile, Gallade, Timburr, Gurdurr, Conkeldurr, Seismitoad, Throh, Sawk, Scraggy, Scrafty, Fraxure, Haxorus, Cubchoo, Beartic, Golett, Golurk, Pawniard, Bisharp, Heatmor, Keldeo-0, Keldeo-1, Diggersby, Pancham, Pangoro, Barbaracle, Heliolisk, Hawlucha, Incineroar, Mudbray, Mudsdale, Bewear, Tsareena, Jangmo-o, Hakamo-o, Kommo-o, Marshadow, Zeraora, Grookey, Thwackey, Rillaboom, Scorbunny, Raboot, Cinderace, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Dracozolt, Arctozolt, Dracovish
068	Counter	Charmander, Machop, Farfetch’d-1, Hitmonchan, Rhyhorn, Snorlax, Sudowoodo, Wooper, Wobbuffet, Sneasel, Delibird, Tyrogue, Hitmontop, Zigzagoon-1, Linoone-1, Lotad, Wynaut, Shellos-0, Shellos-1, Bonsly, Munchlax, Riolu, Lucario, Croagunk, Timburr, Sawk, Dwebble, Scraggy, Karrablast, Axew, Stunfisk-1, Goomy, Mudbray, Mudsdale, Passimian, Pyukumuku, Jangmo-o, Marshadow, Scorbunny, Raboot, Cinderace, Skwovet, Greedent, Wooloo, Chewtle, Drednaw, Obstagoon, Falinks
069	Seismic Toss	Machop, Machoke, Machamp, Mawile, Throh, Pancham, Passimian, Clobbopus
070	Strength	Machop, Machoke, Machamp, Mudbray, Mudsdale, Stufful, Bewear, Grookey, Cufant, Copperajah
071	Absorb	Oddish, Gloom, Vileplume, Bellossom, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Nincada, Ninjask, Shedinja, Roselia, Budew, Roserade, Cottonee, Whimsicott, Maractus, Frillish, Jellicent, Joltik, Galvantula, Shelmet, Accelgor, Goomy, Sliggoo, Goodra, Noibat, Noivern, Cutiefly, Ribombee, Morelull, Shiinotic, Dhelmise
072	Mega Drain	Oddish, Gloom, Vileplume, Bellossom, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Roselia, Roserade, Cottonee, Whimsicott, Maractus, Shelmet, Accelgor, Morelull, Shiinotic, Dhelmise, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1
073	Leech Seed	Bulbasaur, Ivysaur, Venusaur, Oddish, Celebi, Lotad, Seedot, Roselia, Roserade, Cherubi, Cherrim-0, Cherrim-1, Snover, Leafeon, Cottonee, Whimsicott, Maractus, Ferroseed, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Morelull, Grookey, Gossifleur, Flapple, Appletun
074	Growth	Bulbasaur, Ivysaur, Venusaur, Oddish, Gloom, Vileplume, Bellossom, Seedot, Nuzleaf, Shiftry, Roselia, Budew, Roserade, Cherubi, Cherrim-0, Cherrim-1, Snover, Cottonee, Whimsicott, Maractus, Phantump, Trevenant, Morelull, Dhelmise, Grookey, Gossifleur, Flapple, Appletun
075	Razor Leaf	Bulbasaur, Ivysaur, Venusaur, Oddish, Lotad, Nuzleaf, Shiftry, Roselia, Budew, Cherubi, Snover, Abomasnow, Leafeon, Cottonee, Whimsicott, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Bounsweet, Steenee, Tsareena, Grookey, Thwackey, Rillaboom, Gossifleur, Eldegoss
076	Solar Beam	Bulbasaur, Ivysaur, Venusaur, Charizard, Butterfree, Clefairy, Clefable, Ninetales-0, Ninetales-1, Oddish, Gloom, Vileplume, Arcanine, Ponyta-0, Rapidash-0, Mr. Mime-0, Mr. Mime-1, Snorlax, Mewtwo, Mew, Cleffa, Togepi, Togetic, Natu, Xatu, Bellossom, Celebi, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Nincada, Ninjask, Shedinja, Mawile, Roselia, Torkoal, Trapinch, Vibrava, Flygon, Solrock, Baltoy, Claydol, Budew, Roserade, Cherubi, Cherrim-0, Cherrim-1, Bronzor, Bronzong, Mime Jr., Munchlax, Snover, Abomasnow, Togekiss, Leafeon, Gigalith, Cottonee, Whimsicott, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Maractus, Dwebble, Crustle, Sigilyph, Garbodor, Ferroseed, Ferrothorn, Litwick, Lampent, Chandelure, Golurk, Heatmor, Virizion, Reshiram, Heliolisk, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Noibat, Noivern, Rowlet, Dartrix, Decidueye, Vikavolt, Ribombee, Morelull, Shiinotic, Bounsweet, Steenee, Tsareena, Turtonator, Drampa, Dhelmise, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Melmetal, Grookey, Thwackey, Rillaboom, Dottler, Orbeetle, Gossifleur, Eldegoss, Coalossal, Flapple, Appletun, Centiskorch, Mr. Rime, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Duraludon, Dragapult, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
077	Poison Powder	Bulbasaur, Ivysaur, Venusaur, Butterfree, Oddish, Gloom, Vileplume, Bellossom, Cottonee, Whimsicott, Morelull, Gossifleur
078	Stun Spore	Butterfree, Oddish, Gloom, Vileplume, Bellossom, Roselia, Budew, Roserade, Cottonee, Whimsicott, Cutiefly, Ribombee, Morelull, Gossifleur, Frosmoth
079	Sleep Powder	Bulbasaur, Ivysaur, Venusaur, Butterfree, Oddish, Gloom, Vileplume, Bellossom, Roselia, Budew, Morelull, Shiinotic, Gossifleur
080	Petal Dance	Bulbasaur, Venusaur, Oddish, Gloom, Vileplume, Bellossom, Roselia, Roserade, Cherrim-0, Cherrim-1, Maractus
081	String Shot	Caterpie, Butterfree, Joltik, Galvantula, Swirlix, Slurpuff, Grubbin, Charjabug, Vikavolt
082	Dragon Rage	
083	Fire Spin	Charmander, Charmeleon, Charizard, Vulpix-0, Ninetales-0, Growlithe, Arcanine, Ponyta-0, Rapidash-0, Flareon, Mew, Torkoal, Flygon, Solrock, Skuntank, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Litwick, Lampent, Chandelure, Heatmor, Hydreigon, Litten, Torracat, Incineroar, Turtonator, Solgaleo, Cinderace, Carkol, Coalossal, Sizzlipede, Centiskorch, Dracozolt
084	Thunder Shock	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Jolteon, Pichu, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Klink, Klang, Klinklang, Stunfisk-0, Helioptile, Heliolisk, Togedemaru, Meltan, Melmetal, Toxtricity-0, Toxtricity-1, Pincurchin, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt
085	Thunderbolt	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Gastly, Haunter, Gengar, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Jolteon, Snorlax, Mewtwo, Mew, Chinchou, Lanturn, Pichu, Tyranitar, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Ralts, Kirlia, Gardevoir, Electrike, Manectric, Jirachi, Drifloon, Drifblim, Mime Jr., Munchlax, Rhyperior, Gallade, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Garbodor, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Joltik, Galvantula, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Elgyem, Beheeyem, Stunfisk-0, Golurk, Zekrom, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Inkay, Malamar, Helioptile, Heliolisk, Goomy, Sliggoo, Goodra, Grubbin, Charjabug, Vikavolt, Oranguru, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Solgaleo, Lunala, Zeraora, Meltan, Melmetal, Yamper, Boltund, Toxtricity-0, Toxtricity-1, Obstagoon, Perrserker, Mr. Rime, Pincurchin, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt, Duraludon, Drakloak, Dragapult
086	Thunder Wave	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Mr. Mime-0, Mr. Mime-1, Gyarados, Jolteon, Mewtwo, Mew, Chinchou, Lanturn, Pichu, Cleffa, Togepi, Togetic, Natu, Xatu, Qwilfish, Remoraid, Octillery, Tyranitar, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Ralts, Kirlia, Gardevoir, Electrike, Manectric, Jirachi, Drifloon, Drifblim, Mime Jr., Togekiss, Gallade, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Munna, Musharna, Woobat, Swoobat, Sigilyph, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Joltik, Galvantula, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Elgyem, Beheeyem, Stunfisk-0, Stunfisk-1, Pawniard, Bisharp, Durant, Deino, Zweilous, Hydreigon, Cobalion, Zekrom, Espurr, Meowstic-0, Meowstic-1, Helioptile, Heliolisk, Grubbin, Charjabug, Vikavolt, Morelull, Shiinotic, Salandit, Salazzle, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Zeraora, Meltan, Melmetal, Wooloo, Dubwool, Yamper, Boltund, Toxtricity-0, Toxtricity-1, Hatenna, Hattrem, Hatterene, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Mr. Rime, Pincurchin, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt, Duraludon, Dreepy, Drakloak, Dragapult
087	Thunder	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Gengar, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Jolteon, Snorlax, Mewtwo, Mew, Chinchou, Lanturn, Pichu, Tyranitar, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Electrike, Manectric, Jirachi, Drifloon, Drifblim, Mime Jr., Munchlax, Rhyperior, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Cinccino, Solosis, Duosion, Reuniclus, Galvantula, Ferrothorn, Klinklang, Stunfisk-0, Zekrom, Aromatisse, Slurpuff, Helioptile, Heliolisk, Goodra, Vikavolt, Oranguru, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Solgaleo, Lunala, Zeraora, Melmetal, Yamper, Boltund, Toxtricity-0, Toxtricity-1, Obstagoon, Perrserker, Mr. Rime, Pincurchin, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt, Duraludon, Drakloak, Dragapult
